"id","text","entropy","legalese","entities","flesch","overlap","classification1","classification2","classification3","classification4","classification5"
"F11118","On many occasions, depending on what legal issues we are talking about, of course. We can verify that the corruption cases that have come to light by senior leaders of various political parties are still being judged and there are no final sentences. Meanwhile, from one day to the next , rappers and puppeteers are imprisoned, books and works of art are censored and people are sentenced to prison for expressing themselves on social networks. But it all depends if you are from the left or the right, then you will have justice or injustice. We can verify this by looking for news on the internet (see the blanquerna case, who have been released and the cases of the representatives democratically elected by the majority of the catalan people and who are in prison ). When the judiciary is elected by political parties and related to them, there can be no just justice.",5.98095304819426,0.0860927152317881,0.166666666666667,49.6285816777042,FALSE,NA,NA,NA,NA,NA
"F13722","Fnb gas welcomes the integrative approach taken by the european commission (ec) to develop a strategy for the long-term ghg emissions reduction. Fnb gas has a strong willingness in contributing to this strategy based on its experience in germany. Fnb gas requests ec to take a holistic and macroeconomic approach towards means to reduce ghg emissions. By considering all co2 saving technologies - fuels and infrastructures - a sector integration (physical and market coupling of gas, power, heat and transport sectors) can be fostered with the aim to minimize societal costs and negative effects while achieving the eu energy transition by 2050. In this respect, fnb gas would like to underline the financial, environmental and social benefits that the use of the gas infrastructure can provide and the potentials to make huge contributions to decarbonising the eu energy system while safeguarding security of energy supplies. Gas infrastructure is an essential part of the backbone of the eu energy system and a valuable long-living asset. The further utilization of these assets can offer vast benefits for achieving energy and climate goals in the most cost-efficient way. Todayas gas infrastructure transports and stores enormous amounts of energy which is used for power generation, heating, transportation and as raw material for industry.",6.4654519934568,0.214285714285714,1.25,26.2998214285715,FALSE,NA,NA,NA,NA,NA
"F472315","The current trq management system is an example of a balanced and effective system that has allowed brazilian exporters to access the european market, develop a business as exporters while offering european consumers access to a quality product that complements the supply of eu domestic products. While we welcome the commissionas proposal to make the system more efficient, we would like to express our deep concern about article 9 of the delegated regulation, which sets out a system under which applications for licenses within tariff quotas considered as over-subscribed will be subject to the requirement of reference quantity. First of all, limiting the total volume of licenses that an operator can apply for to its past performance (da , article 9, paragraph 3), automatically creates a situation where not all the volume that should be available for that specific period gets distributed even if there is demand for it. This provision prevents operators from having full access to the quantities available for application under each sub period of a quota year (commonly referred to as the a30-30-20-20 rule). As a result, for some poultry trqs we could see a situation that more than 20% of the total volume available would not be distributed during the quota period due to lack of total reference quantity.",6.56521705398358,0.23963133640553,1.8,13.8568110599079,FALSE,NA,NA,NA,NA,NA
"F6853","I have nothing against irradiating food for the purpose of extending its shelf life unless reputable scientists find cause for concern. Especially when it comes to fresh fruit and vegetables, it's sad to see how much of it is thrown away because it doesn't get to the consumer in time or because the consumer just doesn't feel like buying anything.",5.06091792393498,0.183333333333333,0,48.075,FALSE,NA,NA,NA,NA,NA
"F1546090","In order to realize a smooth data flow eu-wide and through cross-sector value chains, a harmonized legal environment across europe is needed. The data governance act can help to take an important step towards harnessing the potential of data for the common good according to the principles of openness, participation and transparency. For further details, please see the bdi statement on the proposl of the data governance act attached. A german version of this position can be seen under the following link: . Statement on the proposed regulation on european data gov- ernance (data governance act) federation of german industries eu transparency register: 1771817758-48 status: february 1, 2021 01. 2019 bdi statement on the data governance act preliminary note bdi welcomes the european commission's proposal for a regulation on eu- ropean data governance to promote the increased reuse of data held by the public sector, support for voluntary data sharing by intermediaries, interop- erability and standardization measures. In order to realize a smooth data flow eu-wide and through cross-sector value chains, a harmonized legal environ- ment across europe is needed. The data governance act can help to take an important step towards harnessing the potential of data for the common good according to the principles of openness, participation and transparency.",6.03650106814863,0.182242990654206,1.57142857142857,22.4180841121496,TRUE,NA,NA,NA,NA,NA
"F15695","In respect to our role as the two largest umbrella organisations representing european press publishers, we would like to convey our concerns in relation to the advertising restrictions resulting from the delegated act which would jeopardize the financing of the free and independent press. For our detailed position, please consult the attached position paper. . Draft delegated regulation on energy labelling of household washing machines and washer-driers: press publishersa concerns regarding advertisement restrictions 26 november 2018 emma, the european magazine media association, and enpa, the european newspaper publishersa association are greatly concerned about the draft delegated regulation, supplementing regulation (eu) 2017/1369 with regard to energy labelling of household washing machines and washer-driers. A free, independent, diverse and vibrant media in europe heavily depends on advertising: up to 50% of the revenues of the printed press and more than 90% of the revenues of the digital press come from advertising. Any legislation directly or indirectly impacting advertising immediately puts at risk the financing and undermines the sustainability of press titles across europe. The draft delegated regulation is to repeal the commission delegated regulation (eu) no 1061/2010 (energy labelling of household washing machines) and will align energy labelling requirements for household washing machines and washer-driers with the framework regulation for energy labelling (regulation (eu) 2017/1369).",5.99559269488434,0.243119266055046,2,0,TRUE,NA,NA,NA,NA,NA
"F15861","The scb europe section (scb-es) membership extends to almost every country in europe. Scbas mission is to advance the science and practice of conserving earth's biological diversity. Advance the application of conservation science to management, policy and education is one of our strategic priorities. Scb-es has long been concerned about the sharp and continuing decline of biodiversity in farmland areas and the failure of key policy instruments a primarily the common agricultural policy a in reversing these trends. Having attended some of the discussions around the cap reform, including the public consultation and the acap: have your saya conference, we have seen with great concern a biased delivery and take-up of inputs; imbalance in stakeholder participation both thematically and geographically; and lack of transparency in processes, data and relevant documents. Neither the current cap, nor the proposed cap post-2020, seem to have taken up on the breadth of literature and knowledge which is available for a) improving existing instruments, b) improving the capas effectiveness and efficiency with respect to environmental targets, and c) employing approaches for conflict reduction especially between agricultural production and biodiversity. Moreover, considering the context of nationalism, the commitment of the eu is more than ever essential and the policy committee is in favour of a strong european cap instead of the proposed cap for, essentially, 27 agricultural policies.",6.74705427378595,0.214285714285714,1,11.1978571428572,FALSE,NA,NA,NA,NA,NA
"F472640","This new european partnership shall leverage on the achievements in terms of governance and projects of the joint-undertaking on electronics and component systems for european leadership (ecsel) and shall widen its scope to address the whole european digital value chain. When it comes to cybersecurity and digital security, which are the core topics of eurosmart, we recommend to fully implement the priorities identified by the strategic forum for important projects of common european interests (ipceis). These recommendations are of overriding importance to make the eu as a global leader in key areas of cybersecurity. European key digital technologies must rely on a holistic and integrated approach to cybersecurity. Eurosmart strongly believes that cybersecurity, thanks to the unique european know-how in this field, can make europe compete in the digital global stage. . European partnership for key digital technologies (kdts) eurosmartas answer to the european commissionas public consultation eurosmart is deeply involved in the enhancement of key digital technologies (kdts) and more precisely in the fields of cybersecurity and digital trust. Our organisation nurtures a world-wide recognised know-how in digital security based on european-based trustworthy solutions. The digital transformation, internet of things, artificial intelligence, autonomous automotive and 5g are key challenges for the european industry, competition with other economics areas such as china, south- korea, japan and the united-states has been increasing over the last decades.",6.42945543162879,0.221739130434783,2,6.98244565217394,FALSE,NA,NA,NA,NA,NA
"F18327","But the patient is not one of the specific stakeholders mentioned, whereas, clinicians and relevant stakeholders are mentioned. As the netherlands patientfederation we think it is vital to mention the involvement of the patient, patientorganisations or representatives within the e-health network. When it comes to the articles in specific. Article 2 under (e) it is stated that: a awhich provides for ready availability of these data for medical treatment and other specified and closely related purposesa. We think that here it should also be stated specifically that the ehr is also available for custodianship by the patient. It should be stated clear that the patient has the right to get insight in the ehr, his or her medical information. The formulation in the draft as proposed by the commission leaves room for different types of interpretation, which is an undesired effect when it comes to the right of patients to have access to their medical data. In general we feel it is important that always the patient and patientorganisations and patient representatives should have a more defined role within the network and mentioned specifically as a stakeholder.",5.98668152223764,0.192513368983957,0.375,38.3393215240642,FALSE,NA,NA,NA,NA,NA
"F502032","The faa urges that, during the ordinary legislative process, the co-decision makers restore to the transitional period the budget appropriations until now practiced within the scope of paragraphs 2 and 3 of article 30 of regulation (eu) no. 228/2013 of the european parliament and of the council of march 13, 2013, which establishes specific measures in the field of agriculture in favor of the outermost regions of the union and repeals regulation (ec) no. 247/2006 of the council. However, the faa recalls that the current financial allocations under the posei-azores are exhausted, which is why it urges its annual budget increase by 20 million euros. The european commission's proposal unduly recovers the proposal for a regulation (2018) that establishes the multiannual financial framework for the period from 2021 to 2027. This proposal translates into a prohibitive cut of 3. 9% in direct payments (1st pillar) and 14. 9% in pdrs (2nd pillar) with regard to the azores and madeira. The proposed amendment by the agricultural federation of the azores to article 12 restores the budget appropriations practiced over the last community programming frameworks. Appropriations which, as can be seen from the successive annual execution reports, as well as from the ex-ante, mid-term and ex-post evaluations, are fully implemented, even applying, and in multiple measures, high apportionment rates, in view of the scarcity and insufficient financial resources available.",6.35926766975623,0.243589743589744,3,14.3192307692308,TRUE,NA,NA,NA,NA,NA
"F1891","A uniform regulation in the eu creates more security for all residents.",3.16992500144231,0.25,0,32.505,FALSE,NA,NA,NA,NA,NA
"F65212","Eca contribution on the european commission public consultation regarding the ongoing revision of chlorate mrls under regulation (ec) no 396/2005 - 18 february 2019 - the european cocoa association has already contributed to the european commission public consultation regarding the ongoing revision of chlorate maximum residue limits under regulation (ec) no 396/2005 through the cross sectoral food industry paper, gathering several sectorial associations such as pfp (primary food processors), fde (fooddrinkeurope), and sne (specialised nutrition europe). Eca members are extremely concerned about the commission proposal to regulate chlorate levels in food under the eu pesticides regulation (ec) 396/2005. For the reasons detailed below, this approach is legally inappropriate and leads to proposed mrls that will not be enforceable. As a consequence, this suggested approach is not adequately tackling the issue of chlorate in food and is putting the cocoa industry at serious risk. In addition, we draw the eu commission attention to the lack of consistency with other pieces of legislation currently discussed (in particular, the revision of the drinking water directive which foresees a parametric level for chlorate in drinking water of up to 24 times above the proposed mrl for processed cocoa beans). Water is used by the cocoa processing industry to alkalise cocoa nibs and derived cocoa products (alkalised cocoa liquor/mass, alkalised cocoa cake/powder) but also to process some cocoa products.",6.40575814406779,0.281938325991189,2,5.56984948604995,TRUE,NA,NA,NA,NA,NA
"F2752316","Please see document attached to see fnade's comments. Fnadeas position paper eu renewable energy rules a review 18/11/2021 fnade welcomes the european commissionas proposal for reviewing the 2018 renewable energy directive (redii) and adjusting its rules to the latest eu climate ambitions for 2030. Fnade also approves the increase of the renewable energy target to 40%. This proposal and the whole afit for 55 packagea will help to achieve the eu's greenhouse gas reduction and climate neutrality targets. Indeed, waste management has an important role to play on climate mitigation and renewable energy production. Fnade especially greets the increased target for renewable energy production and also supports the commissionas intention to promote the use of waste heat and cold in district heating and cooling. Fnade also approves the objective of increasing the share of renewable energy used by the industries by 2030 (art. 22a). We appreciate the explicit recognition of waste-to-energy activities in the proposed new article 3(3)(a)(ii) redii as a renewable energy source, including the necessary observance of the waste hierarchy and separate collection obligations as a requirement for its support by the member states. Therefore, fnade would like to reiterate its request to have waste-to-energy activities integrated in the taxonomy, as an activity substantially contributing to a circular economy.",6.40589823932301,0.219178082191781,1.11111111111111,24.9120091324201,FALSE,NA,NA,NA,NA,NA
"F16339","D. looking at ayahuasca use. If we continue on this path of deforestation we will not only continue to lose precious wildlife, habitats for native people but also, as yet undiscovered medicines. It has been popularly reported that we only have 15 years to turn the tide on climate change. Reforestation is key to this. Please help.",5.04729120346679,0.105263157894737,0.4,58.7166315789474,FALSE,NA,NA,NA,NA,NA
"F11703","Please find enclosed the joint contribution of ecsa, iadc and imca to the evaluation of the offshore safety directive (osd. . . f SE:ECSA SS1ADC IMCA x European Community Shipawners Assoclaitions aN - Mr, Klaus-Dieter Borchardt Director Internal Energy Market : Directorate General for Energy European Commission 1040 Brussels po L Brussels, 8 May 2017 Subject: European Parliament resolution of 1 December 2016 on Hability, compensation and financial security for offshore oil and gas operations i Dear Mr. Borchardt, Po As European Community Shipowners Associations (ECSA), International Association of Drilling Contractors (IADC) and International Marine Contractors Association (IMCA), we represent the interests of a large community of Po oil and gas industry stakeholders, Including mobile offshore drilling contractors. The offshore oil and gas sector has followed closely and with great interest the Commission s work on Iability, compensation and financial security for offshore oil and gas operations and shares the Commission s conclusions on the report COM (2015) 422 pursuant to Article 39 of Directive 2013/30/EU (OSD), which provides an overview on how liability for damage from offshore accidents in oil and gas prospecting, exploration ; and production is addressed in the EU/EEA. : ( fo The offshore oil and gas sector is particularly concerned about the European Parliament i / resolution adopted on 1 December 2016 (2015/2352(INI)), which comes as a response to the abovementioned Commission report.",6.33185108075534,0.26431718061674,3.71428571428571,0,FALSE,NA,NA,NA,NA,NA
"F208853","All the coal and else fossil-fuel power plants will be converted to burn soh gas. All the ic engine vehicles will be also converted to moh gas combustion. New advanced propulsion systems will be designed for aircraft and spacecraft with zero emissions, super-long flight and fuel's cost, close to zero. Maglev bullet-trains and supersonic hyperloops will be built, -- . and also airports for hypersonic aircraft, allowing oceans and continents to be crossed in an hour. New advanced composite materials will be designed, based on the soh's thermal power, as bfc for example - . Vertical aquaponic farms for multiple-crop clean-food production will be built, based on the soh technology. Smartcities will be built, based on the moh gas technology. . Grainis ltd. , bg201749079, 5 gen. Edward totleben blvd. , fl. 3, 1606 sofia, bulgaria, cell: +359 899171570, agrainisbg@gmail. com a intelligent afforestation and farming grainis ltd. Hydrogen bulgariaa works since 2005 on projects fora intelligent agriculturea and aaquaculturea. Our ascopea are aprojectsa as : 1. Aerial seedinga by aspeciala, along-fly, moh-gas-fueled a(afuels. alle. bga)a dronesa (a100,000 treesa planted from the air per work shift), applying aair-gun shootinga of aexploding aanda asoil-crashing seed+fert-capsules from the aira into the ground perfect to fight against adeforestationa and adesertificationa - adesert. alle. bg using this amazing technology, combined with our awater-from-air technologya, we can aturn all desertsa into green gardens - adesert. alle. bga.",6.72845925076614,0.110169491525424,1.10526315789474,44.8747549019608,FALSE,NA,NA,NA,NA,NA
"F13845","The trees that are often set up are made from starting material from the eu. A lot has been invested in the machines, buildings and production equipment. The production time of the fruit trees is usually 2 to 3 years. In serbia, trees are specifically set up for the eu market. For example, trees have already been planted that we must deliver in the spring of 2020 in (for example) the netherlands, italy or germany. A rough estimate quickly goes towards 10 million plants, which represent a value of several million euros. These numbers will continue to rise in the coming years. In addition, hundreds of jobs are involved in both the netherlands and serbia. This is only expected to grow in the coming years. Import takes place via hungary. As you will understand, our interests in this are great. We have no objection to strict controls, this is very important, but a ban will do us a big noose. If there is anything we can help/support with, please do not hesitate to contact us.",6.28625035322788,0.153409090909091,1.07692307692308,66.6741433566434,FALSE,NA,NA,NA,NA,NA
"F15727","According to our experience of more than 20 years with coconut fiber products and 35 with peat, we consider that there arenAt technical arguments that justify an increase in the current controls for their importation as a growing medium. Coir has become a safe constituent validated by the horticulture sector. It has some special characteristics that make it an excellent material for cultivation in agronomic terms. Horticulture sector is especially interested in the use of products free of pests and diseases. Not phytosanitary incidents have occurered during the last 20 years. Besides not involving phytosanitary improvements, an increase in restrictions on coir could lead to an increase in consumption of non-renewable raw materials and a loss of competitiveness for the european horticultural sector and the associated industry compared to other companies involved in the horticultural sector outside the european union. Vicente franchproject managerinnovation, marketing & communication.",6.10035910986453,0.258503401360544,0.857142857142857,15.6033783783784,FALSE,NA,NA,NA,NA,NA
"F500984","The verandas have been encouraged and bring real well-being to the animals, and following this organic practice, they are also more and more demanded on conventional ground or outdoor farms. In these cases their surface is counted. So in organic, if the surfaces of the veranda should no longer be counted, there would be a real shift in animal welfare compared to other production methods which promote it precisely for this well-being that the veranda provides. Parents would be much better off with access to a veranda and not to the open air, to better control sanitation and other breeding issues. This will result in a reduction in biodiversity and make it difficult for breeders to continue in this production. Eventually we will run out of organic chicks. Regarding perching in meat poultry, what is requested is mostly aberrant, on species other than gallus gallus. For example what is required for waterfowl !!!!!!! That the people who make these proposals show us waterfowl perched!!! It is a species that does not perch!!!! Finally, with regard to the breeding of organic pullets, a deadline derogation is absolutely necessary because impossible for.",6.38766698461016,0.0942408376963351,0.181818181818182,48.8014850071395,TRUE,NA,NA,NA,NA,NA
"F8286","000 2016. and many, many other cases) . learn about vaccines less than 2 hours during medicine studies but still recommend it. there are some reasons why are they for vaccines: ""the pharmaceutical group glaxosmithkline has been fined $3bn (A1. 9bn) after admitting bribing doctors and encouraging the prescription of unsuitable antidepressants to children. Glaxo is also expected to admit failing to report safety problems with the diabetes drug avandia in a district court in boston on thursday. Psychiatrists and their partners were flown to five-star hotels, on all-expenses-paid trips where speakers, paid up to $2,500 to attend, gave presentations on the drugs. They could enjoy diving, golf, fishing and other extra activities arranged by the company. Gsk also paid for articles on its drugs to appear in medical journals and ""independent"" doctors were hired by the company to promote the treatments, according to court documents.",6.27652874577911,0.168918918918919,1.11111111111111,34.9952450331126,FALSE,NA,NA,NA,NA,NA
"F464560","Nfu scotland welcomes the publication of the draft regulation on market transparency in agriculture. Nfu scotland notes that farmers, crofters and growers in all sectors of scottish agriculture often used market data to inform business decisions in a challenging marketplace. Nfu scotland believes that the european commission must ensure sensible market regulation in order to protect primary producers from the negative impacts of concentrated power in parts of the supply chain. Nfu scotland recognises that the draft regulation provides member states with the flexibility to determine price reporting mechanisms, rather than this being prescribed by the european commission. Nfu scotland accepts that a degree of flexibility is needed due to different market dynamics present in different territories. Nfu scotland welcomes discussion around market transparency and takes the view that increased transparency must not lead to further commoditisation of high-value agricultural produce. Indeed, if these measures lead to a arace to the bottoma on market prices, diluting regional premiums, then these measures could in fact lead to a weakening of the position of primary producers in the supply chain. Nfu scotland notes that farmer co-operation could be encouraged in tandem with increased market transparency in order for primary producers to realise the possible benefits from enhanced market transparency measures.",6.1928577740295,0.295238095238095,1,20.6598214285715,FALSE,NA,NA,NA,NA,NA
"F2226","Position paper of the czech chamber of commerce on the enhancement of the social legislation in road transport - directives 2002/15, 2006/22, 96/71 and 2014/67 the czech chamber of commerce represents the interest of czech businesses. It has 15,000 members who generate about 60% of czech gdp. We welcome the effort of the commission to tackle the social aspects of the transport sector separately in the sector specific legislation. We appreciate the possibility to submit our comments on the posting part directly to the european commission. We stress that the single market is the engine of the european union integration and any attempt to destroy its well-functioning may affect the internal equilibrium. Posting transport is a highly mobile sector; therefore special conditions for drivers must apply. We regret that the proposal of the commission com(2017) 278 final on specific rules on posting drivers in the road transport sector does not reflect the specific situation. Drivers should be exempted from posting rules (like maritime workers who are in a similar position but enjoy the liberty of exemption) or to have more relaxed rules. Exemption from posting rules of 3 days or rather 18 hours is absolutely not reflecting the reality of the market.",5.99160878844543,0.193236714975845,1.66666666666667,39.2204347826087,FALSE,NA,NA,NA,NA,NA
"F10344","The president of the government, or the vice president, or the minister of justice, predict sentences and orders, days before the judge pronounces them. Journalists, singers, cartoonists, tweeters,. are arrested, fined, and imprisoned for the political criteria they express. , ""although we still do not have evidence of the alleged crime"",. According to spanish jurists, judge llarena's prevarication is very clear, and harms honest judges in spain. The image and reality that the spanish state is giving is dictatorial, it has come to change judges who investigated crimes of the pp, by judges who close the case (this fact has happened several times). Please, help us get out of the terrorism of the state, since through the judges, they instill terror by not being able to express ourselves freely for fear of going to jail. The accusation they use to prohibit freedom of political expression is ""hate crime. "" Thank you and help us. The european union cannot be an economic marketing union for multinationals that buy (some of them) from corrupt governments, it has to help democracy to be the pillar of europe, and not fascism. In spain, nazism is allowed, and fascism is applauded (physically) by the civil guard, there is evidence.",6.39049721274896,0.123762376237624,0.727272727272727,44.5895324532453,FALSE,NA,NA,NA,NA,NA
"F15356","One of the main challenges that could impede the deployment of connected and automated vehicles is the access to in-vehicle data. Amice welcomes the commissionas intention to provide further guidance on a governance framework for access to and sharing of data generated by connected vehicles. The commission rightly points out that acentralisation of in-vehicle data as currently implemented by some market players, might in itself not be sufficient to ensure fair and undistorted competition between service providers. a. The deployment of connected and automated driving suffers from highly fragmented regulatory approaches in different markets. Therefore, a coordinated eu action is necessary in the field of in-vehicle access to data given that the unfair advantage of vehicle manufacturers have over other stakeholders. The european commission should ensure that all service providers can have the same access to this data and be on an equal footing with car manufacturers in terms of competition. This means access free from any interference by vehicle manufacturers, and solely based on the consent of drivers/consumers. These measures should be taken to ensure a healthy competitive market for vehicle data-based services, to the benefit of consumers. On the access to vehicle data, amice invites the european commission to consider the following points: as long as a neutral data access device could not be agreed with all the manufacturers, access via obd (on-board diagnostic) interface must be preserved.",6.41531200549862,0.28936170212766,0.444444444444444,21.9322222222222,FALSE,NA,NA,NA,NA,NA
"F8112","Contribution of toulouse-blagnac airport inception impact assessment (iia) airport charges airport regulation in europe must be adapted to the new realities of the airport market and must be able to meet the objectives of the aviation strategy launched by the european commission in december 2015. Preamble as regards the introduction to its contribution to the inception impact assessment (iia), toulouse-blagnac airport (atb) intends to express its disagreement with numerous passages of the presentation text. In particular, the text disregards the status of airports as economic operators, the current performance of european airports and the role of charges in the capacity investments of airports. It appears in many places completely out of step with the current realities of the european airport market (increased competitive pressure on airports). Atb also expresses its incomprehension when reading the statement that it is necessary to launch the iia now to prevent the risk of persistent inefficiencies in the market of airport services. This assertion appears to be unfounded. There is no future risk of a lack of efficiency in european airports. This supposed risk cannot, therefore, be used as a pretext for an overhaul of the european framework for airport regulation. Position of the uaf within the framework of the current work of evaluation of the directive on airport charges carried out by the european commission and, on the occasion of the inception impact assessment (iia) opened by the commission, atb takes the positions following: 1.",6.15722295341444,0.213991769547325,1,25.5485185185185,FALSE,NA,NA,NA,NA,NA
"F2746043","As regards the newly proposed commitment - almost doubled annual cumulative final energy savings for the member states (i. e. 1. 5 pp per year) - we oppose its binding nature and aone-size-fits-alla approach to member states. Instead, our preferred approach would be to maintain the possibility to differentiate between individual member statesa commitments according to their real compliance capacity and specific conditions (to provide for commitments ranging from 0. 8% per year for some ms up to the proposed 1. 5% for the other states with capacity to meet it). a we oppose the newly proposed definition of aefficienta district heating and coolinga based on a trajectory of four milestones until 2050 with binding criteria for the share of the use of renewable energy and waste heat in district heating and cooling systems. We request that for reconstructed systems, the required levels of the share of renewable energy and waste heat remain only indicative and be assessed according to the cost-effectiveness principle (eef). a we oppose the revision of the proposed regulatory text which limit, as of 2024, the possibility to count energy savings achieved from policy measures using direct combustion fossil fuel technologies. We ask for reconsideration of this limitation so as it would be possible to take into account the savings associated with the installation of gas condensing boilers a from the technological neutrality point of view, the above-mentioned exclusion is unacceptable because while energy savings resulting from, for example, the promotion of natural gas-based cogeneration would not be eligible, restrictive clauses would not be applicable to indirect uses, such as in which electricity generation involves fossil fuels.",6.79930855459613,0.216911764705882,1.66666666666667,0,TRUE,NA,NA,NA,NA,NA
"F2751994","E4fc members, therefore, welcome the proposed measures to significantly reduce co2 emissions and to achieve co2-neutrality in aviation by 2050. However, the fit for 55 proposals contain certain elements that will increase the risk of carbon leakage due to substantial cost increases for european companies and competitive distortions vis-a-vis third country carriers, if no adjustments are made. The introduction of fuel taxes would merely have a marginal positive impact on the environment by reducing demand, therefore the members of e4fc strongly oppose the commissionas proposal as the foreseen taxation system does not contribute to the objective of effectively reducing greenhouse gas emissions. Such a tax does not make the (future) flights more sustainable. Eu airlines are committed to effective, sustainable solutions and are ready to directly invest in sustainable fuels and new, environmentally friendly aircraft that are at the heart of decarbonising the industry. But the design of this tax leads governments to take away financial resources from the airlines that could otherwise be allocated to this cause, but instead it will be detrimental to the global competitiveness of the eu aviation industry, including its jobs. A tax may result in unintended negative consequences such as detours and consequently higher co2 emissions.",6.66958920696269,0.2,0.857142857142857,19.4651219512195,FALSE,NA,NA,NA,NA,NA
"F2665297","Attached please find bil swedenas response to the european commissionas public consultation on aproposal for a regulation of the european parliament and of the council laying down harmonised rules on artificial intelligence (artificial intelligence act) and amending certain union legislative actsa, 2021/0106 (cod). 1(3) 2021-08-04 to: european commission bil swedenas response to eucomas public consultation on aproposal for a regulation of the european parliament and of the council laying down harmonised rules on artificial intelligence (artificial intelligence act) and amending certain union legislative actsa, 2021/0106 (cod) bil sweden is thankful for the opportunity by the commission to submit comments on the proposed ai act. Bil swedenas views bil sweden choose to limit our comments to those proposals that we predominately perceive concern vehicles. Here, by ""vehicles"" is meant those vehicles that our members manufacture, i. e. passenger cars, buses, trucks and certain types of work machines. Bil swedenas members have also contributed to and support aceaas response to eucomas public consultation on ai act. Sectorial approach bil sweden welcomes the eu commission's sectoral approach where the technical requirements for automotive products are integrated within existing frameworks for type approval of vehicles, eu regulations 2018/858 and 2019/2144, thereby avoiding duplication of governance mechanisms.",6.24083931331448,0.296650717703349,2.33333333333333,3.30369377990434,TRUE,NA,NA,NA,NA,NA
"F472723","The development of connected, cooperated and automated mobility is an important tool on the road towards a sustainable transport system. The swedish transport administration shares the veiw of the need for a long term framework for research on the european level and the need for cooperation between public and private stakeholders. The swedish transport administration is committed to continue to collaborate with other public and private stakeholders and the commission in research, development and deployment of thechnology and policy for connected, cooperative and automated mobility.",5.09140470703333,0.247058823529412,1,6.88607843137257,FALSE,NA,NA,NA,NA,NA
"F7606","Vnci contribution to carbon leakage list consultation in the context of upcoming phase iv of the eu ets, the commission must determine a list of sectors and subsectors deemed to be exposed to a significant risk of carbon leakage. While the revised eu ets directive will determine the criteria and thresholds for the assessment of the carbon leakage risk, there are several methodological choices and elements required to implement the directive not (yet) defined in the legal text. The commission is considering revising its guidance document on the harmonised free allocation methodology for the eu emissions trading system post-2020. The guidance document will build on the previous commission guidance document applicable to phase iii of the carbon trading scheme. Furthermore, it would be based on the legislative outcome on the commission proposal for a revised eu ets directive for phase iv, which is currently in the first reading adoption procedure. This vnci contribution and recommendations refer to basic requirements and vital methodological elements. General remarks back in october 2014, the council laid the foundation of the current ets reform spirit and objectives. Concerning carbon leakage provisions, the council stated that aafree allocation will not expire; existing measures will continue after 2020 to prevent the risk of carbon leakage due to climate policy, as long as no comparable efforts are undertaken in other major economies, with the objective of providing appropriate levels of support for sectors at risk of losing international competitivenessa in order to maintain international competitiveness, the most efficient installations in these sectors should not face undue carbon costs leading to carbon leakageaa.",6.55284327566693,0.241509433962264,0.625,18.0599174528302,FALSE,NA,NA,NA,NA,NA
"F2751771","The federation of european private port companies and terminals feport reply to the public consultation regarding the commission proposal for a regulation establishing a carbon border adjustment mechanism (cbam) introduction feport is the european association which represents the interests of 1225 private companies and terminals performing cargo handling and logistics related activities in the seaports of the eu. Feport fully subscribes to the objectives of the green deal and welcomes the opportunity to provide comments regarding the eu commission proposal for a regulation establishing a carbon border adjustment mechanism. Feport members regard the afit for 55a package as a necessary step to take concrete legislative measures in order to turn the euas ambitious climate goals for 2030 and 2050 into action. The cbam proposal is important as it addresses the risk of economic activities moving elsewhere as a consequence of the increasing eu climate targets. Feport has been a historical supporter of international and european climate targets and many of its members have already met several years ago the emission reduction targets set for 2020. Feport subscribes to the rationale behind cbam, i. e. to prevent carbon leakage, but would like to share some views on the below points. For private port companies and terminals, it is important that the below issues are clarified, as cbam could have a significant impact on their activities and on administrative and customs related procedures in ports.",6.43997560844379,0.240343347639485,1.57142857142857,16.1950643776824,FALSE,NA,NA,NA,NA,NA
"F12621","Large urban centers are already favorable areas where these alternatives are tested, or even put into the operational phase. However, in peri-urban and rural areas as well as in medium-sized or small towns, the car is omnipresent. Associations work with energy and courage to educate these inhabitants either to practice carpooling, or to use electric vehicles or bicycles. In this sense, the electrically assisted bicycle appears to be an extremely interesting alternative aimed at improving the state of health of our populations and reducing the level of pollution. But, despite a period of financial incentive given by the public authorities, the reflex is struggling to advance. And it is here where i find that your directive is likely to pose an obstacle to all these initiatives which are still a challenge to convince populations. 1. It is therefore strongly recommended to avoid any confusion between a motor vehicle and a cycle whose mechanical and physical traction is assisted by an electric battery. It is absolutely necessary to clarify the definition of what is a vehicle in order to exclude electric cycles or vae. A vae only works thanks to the pedaling of the cyclist. Furthermore, it seems to me that in all its regulatory texts, the european union clearly separates electrically assisted bicycles from motorized vehicles.",6.85398637008326,0.155963302752294,0.181818181818182,30.7140408673895,FALSE,NA,NA,NA,NA,NA
"F501059","The chickens have the winter garden at their disposal all day long, why can't this be included for the living space. This means for us and many others that we can keep fewer chickens, which costs money for our company. Our company was converted 3 years ago to keep organic chickens, so we invested in a winter garden, which could no longer be included from 2021. We have also invested in land to keep the chickens, which would mean fewer chickens from 2021, but the same costs. There will also be a waiting period for deworming, which will also cost our company money. Because there is a waiting time for deworming, deworming will happen less often. This means that the chicken has a chance of getting worms, which is not good for the animal. This will not be good for the welfare of the chicken. I assume you will reconsider introducing these rules.",5.62869769632857,0.117647058823529,0.444444444444444,66.2741176470588,TRUE,NA,NA,NA,NA,NA
